    1.3000   11.8201
    1.3167   11.6605
    1.3333   11.5009
    1.3500   11.3421
    1.3667   11.1850
    1.3833   11.0303
    1.4000   10.8787
    1.4167   10.7309
    1.4333   10.5873
    1.4500   10.4483
    1.4667   10.3143
    1.4833   10.1857
    1.5000   10.0755
    1.5236   10.0837
    1.5471   10.1360
    1.5707   10.2260
    1.5943   10.3490
    1.6179   10.5015
    1.6414   10.6800
    1.6650   10.8813
    1.6886   11.1022
    1.7121   11.3402
    1.7357   11.5935
    1.7593   11.8607
    1.7828   12.1412
    1.8064   12.4345
    1.8300   12.7406
    1.8536   13.0595
    1.8771   13.3909
    1.9007   13.7339
    1.9243   14.0868
    1.9478   14.4469
    1.9714   14.8104
    1.9950   15.1722
    2.0185   15.5262
    2.0421   15.8651
    2.0657   16.1812
    2.0893   16.4664
    2.1128   16.7128
    2.1364   16.9131
    2.1600   17.0610
    2.1835   17.1517
    2.2071   17.1823
    2.2071   17.1086
    2.2444   16.8927
    2.2816   16.5499
    2.3189   16.1027
    2.3562   15.5783
    2.3934   15.0048
    2.4307   14.4082
    2.4680   13.8096
    2.5052   13.2246
    2.5425   12.6634
    2.5798   12.1324
    2.6171   11.6370
    2.6543   11.1867
    2.6916   10.8098
    2.7289   10.6026
    2.7661   10.6813
    2.8034   10.9182
    2.8407   11.1843
    2.8779   11.4221
    2.9152   11.5935
    2.9525   11.6821
    2.9897   11.7008
    3.0270   11.6774
    3.0643   11.6370
    3.1015   11.5981
    3.1388   11.5749
    3.1761   11.5810
    3.2133   11.6316
    3.2506   11.7443
    3.2879   11.9351
    3.3586   11.2730
    3.4293   10.6794
    3.5000   10.1482
    3.5707    9.8849
    3.6414   10.3128
    3.7121   10.9925
    3.7828   11.8472
    3.8536   12.7123
    3.9243   13.3657
    3.9950   13.6100
    4.0657   13.3657
    4.1364   12.7123
    4.2071   11.8472
    4.2778   10.9925
    4.3485   10.3128
    4.4192    9.8849
    4.4900   10.1482
    4.5607   10.6794
    4.6314   11.2730
    4.7021   11.9351
    4.7728   12.6731
    4.8435   13.4921
    4.9142   14.3864
    4.9849   15.3313
    5.0556   16.2804
    5.1264   17.1713
    5.1971   17.9381
    5.2678   18.5241
    5.3385   18.8901
    5.4092   19.0142
    5.4645   18.9522
    5.5197   18.7731
    5.5750   18.4966
    5.6303   18.1503
    5.6856   17.7637
    5.7409   17.3633
    5.7961   16.9687
    5.8514   16.5928
    5.9067   16.2430
    5.9620   15.8779
    6.0172   15.2019
    6.0725   14.5105
    6.1278   13.8272
    6.1831   13.1682
    6.2384   12.5411
    6.2936   11.9465
    6.3489   11.3816
    6.4042   10.8446
    6.4595   10.3387
    6.5147    9.9842
    6.5700   10.5365
    6.6253   11.2623
    6.6806   12.0809
    6.7358   12.9815
    6.7911   13.9393
    6.8464   14.9037
    6.9017   15.7982
    6.9570   16.5310
    7.0122   17.0136
    7.0675   17.1823

    0.0000   19.0142
    0.0333   18.9866
    0.0667   18.9048
    0.1000   18.7721
    0.1333   18.5934
    0.1667   18.3752
    0.2000   18.1247
    0.2333   17.8497
    0.2667   17.5578
    0.3000   17.2565
    0.3333   16.9521
    0.3667   16.6503
    0.4000   16.3560
    0.4333   16.0727
    0.4667   15.8033
    0.5000   15.5495
    0.5333   15.3124
    0.5667   15.0921
    0.6000   14.8885
    0.6333   14.7007
    0.6667   14.5277
    0.7000   14.3688
    0.7333   14.2231
    0.7667   14.0906
    0.8000   13.9715
    0.8333   13.8667
    0.8667   13.7776
    0.9000   13.7059
    0.9333   13.6531
    0.9667   13.6208
    1.0000   13.6100
    1.0167   13.6052
    1.0333   13.5911
    1.0500   13.5676
    1.0667   13.5351
    1.0833   13.4938
    1.1000   13.4440
    1.1167   13.3863
    1.1333   13.3212
    1.1500   13.2493
    1.1667   13.1712
    1.1833   13.0879
    1.2000   13.0000
    1.2167   12.9085
    1.2333   12.8143
    1.2500   12.7184
    1.2667   12.6219
    1.2833   12.5259
    1.3000   12.4313
    1.3167   12.3393
    1.3333   12.2510
    1.3500   12.1673
    1.3667   12.0894
    1.3833   12.0182
    1.4000   11.9545
    1.4167   11.8991
    1.4333   11.8528
    1.4500   11.8162
    1.4667   11.7897
    1.4833   11.7736
    1.5000   11.7682
    1.5236   11.8012
    1.5471   11.8949
    1.5707   12.0379
    1.5943   12.2182
    1.6179   12.4266
    1.6414   12.6563
    1.6650   12.9026
    1.6886   13.1619
    1.7121   13.4310
    1.7357   13.7071
    1.7593   13.9874
    1.7828   14.2690
    1.8064   14.5492
    1.8300   14.8251
    1.8536   15.0940
    1.8771   15.3532
    1.9007   15.6003
    1.9243   15.8332
    1.9478   16.0499
    1.9714   16.2491
    1.9950   16.4296
    2.0185   16.5907
    2.0421   16.7321
    2.0657   16.8536
    2.0893   16.9554
    2.1128   17.0379
    2.1364   17.1015
    2.1600   17.1465
    2.1835   17.1734
    2.2071   17.1823
